"id";"brand_name";"Title";"Rating";"rating_count";"reviews";"Current Price";"Original Price";"Discount";"Processor";"ram_capacity";"Operating System";"StorageCapacity";"Screen Size"
710;"HP";"HP Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) 14-ew0153TU Thin and Light Laptop";3.3;3;30;92999;112997;"17";"Intel Core i7 Processor (13th Gen)";0;"Windows 11";"1024 ";"35.56 cm (14 Inch)"
711;"Lenovo";"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...";4.3;256;25624;82990;131190;"36";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
712;"DELL";"DELL Inspiron 16 5630 Intel Core i7 1360P - (16 GB/1 TB SSD/Windows 11 Home) IN5630MV7F4001ORS1 Laptop";0.0;0;0;85041;114316;"25";"Intel Core i7 Processor";16;"Windows 11";"1024 ";"40.64 cm (16 inch)"
713;"DELL";"DELL Inspiron Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...";4.9;14;141;52499;80000;"34";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
714;"Lenovo";"Lenovo ThinkBook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin ...";4.1;163;16316;50190;102240;"50";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
715;"HP";"HP 250 G9 Intel Core i5 12th Gen 12th Generation Intel Core i5-1235U Processor - (8 GB/512 GB SSD/Wind...";4.5;4;42;50999;75000;"32";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
716;"HP";"HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Ligh...";4.3;1544;1544147;54000;68000;"20";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"35.56 cm (14 Inch)"
717;"DELL";"DELL AMD Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...";4.2;15;153;79990;131143;"39";"Processor: AMD R7-6800H (3.20 GHz Up to 4.70 Ghz 8 cores 16MB L3 Cache)";0;"Windows 11";"Unknown";"Unknown"
718;"ASUS";"ASUS Vivobook 16 (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB542...";4.4;309;30934;59800;74990;"20";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"40.64 cm (16 Inch)"
719;"MSI";"MSI Creator 16 AI Studio Intel Core Ultra 9 1st Gen 185H - (64 GB/2 TB SSD/Windows 11 Home/12 GB Graph...";0.0;0;0;329990;379990;"13";"Intel Core Ultra 9 Processor (1st Gen)";64;"Windows 11";"2048 ";"40.64 cm (16 Inch)"
720;"Acer";"Acer Aspire Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) N23Q11 Laptop";0.0;0;0;51899;72999;"28";"Intel Core i5 Processor (13th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
721;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYP3HN/A";4.5;211;21115;126890;134900;"5";"Apple M3 Processor";8;"macOS";"256";"38.1 cm (15 Inch)"
722;"ASUS";"ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Lapt...";4.3;79;792;33889;51990;"34";"Intel Core i3 Processor (11th Gen)";8;"Windows 10";"512";"39.62 cm (15.6 inch)"
723;"MSI";"MSI GF63 Thin Intel Core i5 10th Gen 11400H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...";4.5;2297;2297295;52891;76990;"31";"Intel Core i5 Processor (10th Gen)";8;"Windows 10";"512";"39.62 cm (15.6 inch)"
724;"DELL";"DELL Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/DOS) Vostro 3400 Business Laptop";3.6;169;1699;30999;48121;"35";"Intel Core i3 Processor (11th Gen)";8;"Linux";"512";"35.56 cm (14 Inch)"
725;"DELL";"DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...";4.1;312;31222;51500;77301;"33";"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores";0;"Windows 11";"Unknown";"Unknown"
726;"ASUS";"ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home...";4.3;1909;1909192;62990;80990;"22";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
727;"MSI";"MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...";0.0;0;0;144990;162990;"11";"Intel Core i7 Processor (14th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
728;"HP";"HP Victus 15 (2024) AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...";4.3;438;43830;61990;80587;"23";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"38.86 cm (15.3 Inch)"
729;"ASUS";"ASUS Vivobook S 14 Flip (2023) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) TP340...";3.7;15;150;77990;98990;"21";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch) Touchscreen"
730;"MSI";"MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...";0.0;0;0;69990;81990;"14";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
731;"MSI";"MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...";4.5;19;192;124990;172990;"27";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"43.94 cm (17.3 Inch)"
732;"ZEBRONICS";"ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S Th...";3.9;849;84990;28990;48999;"40";"Intel Core i5 Processor (11th Gen)";0;"Windows 11";"512";"39.62 cm (15.6 inch)"
733;"SAMSUNG";"SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) NP940XGK-KG3IN...";3.8;10;101;171990;197789;"13";"Intel Core Ultra 7 Processor";0;"Windows 11";"1024 ";"35.56 cm (14 inch) Touchscreen"
734;"Lenovo";"Lenovo Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Pro/2 GB Graphics) ThinkPad T14 Gen 2 Bus...";0.0;0;0;86999;125000;"30";"Intel Core i7 Processor (11th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
735;"Lenovo";"Lenovo Legion 5 2024 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...";0.0;0;0;144990;196590;"26";"Intel Core i7 Processor (14th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
736;"HP";"HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...";4.3;176;1768;69300;84838;"18";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
737;"MSI";"MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busine...";0.0;0;0;42990;60990;"29";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
738;"ASUS";"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Intel Core i7 13th Gen 1335U - (16 GB/...";4.1;9;91;109990;152990;"28";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"33.78 cm (13.3 Inch)"
739;"ASUS";"ASUS AMD Ryzen 7 Octa Core 6th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...";5.0;4;40;81200;117990;"31";"AMD Ryzen 7 Octa Core Processor (6th Gen)";16;"Windows 11";"1024 ";"43.94 cm (17.3 inch)"
740;"DELL";"DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) D560885WIN9S ...";3.5;24;244;49990;65104;"23";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
741;"MICROSOFT";"MICROSOFT Surface Pro (11th Edition) Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Pro) ZH...";0.0;0;0;131990;134999;"2";"Qualcomm Snapdragon X Plus Processor";0;"Windows 11";"512";"35.05 cm (13.8 Inch) Touchscreen"
742;"HP";"HP Spectre x360 (2023) OLED Eyesafe Evo Intel Core i7 13th Gen 1355U - (32 GB/1 TB SSD/Windows 11 Home...";0.0;0;0;150990;168617;"10";"Intel Core i7 Processor (13th Gen)";0;"Windows 11";"1024 ";"34.29 cm (13.5 Inch) Touchscreen"
743;"DELL";"DELL 3535 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Laptop Laptop";3.8;8;80;44790;59990;"25";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
744;"DELL";"DELL G15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...";4.1;308;30832;71490;94987;"24";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"96.52 cm (38 cm)"
745;"Apple";"Apple 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKP3HN/A";4.7;248;24822;122990;124900;"1";"Apple M2 Processor";8;"macOS";"256";"38.86 cm (15.3 Inch)"
746;"ASUS";"ASUS Vivobook 15X OLED AMD Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) M3504YA-LK552WS ...";3.6;9;93;58990;78990;"25";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
747;"Acer";"Acer Swift Go 14 AI Powered EVO Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-72T...";4.1;108;10816;83990;129999;"35";"Intel Core Ultra 5 Processor";0;"Windows 11";"512";"35.56 cm (14 Inch) Touchscreen"
748;"DELL";"DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10) INSPIRON 3501 Thin...";4.3;518;51851;54097;67000;"19";"Intel Core i5 Processor (11th Gen)";8;"Windows 10";"1024 ";"39.62 cm (15.6 inch)"
749;"DELL";"DELL Inspiron 3530 Intel Core i3 13th Gen 1305U - (8 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin a...";4.2;76;765;47999;63300;"24";"Intel Core i3 Processor (13th Gen)";8;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
750;"Lenovo";"Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin and Light...";4.1;2576;2576228;20990;33190;"36";"Intel Celeron Dual Core Processor";4;"Windows 11";"256";"35.56 cm (14 Inch)"
751;"HP";"HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...";0.0;0;0;77566;0;"0";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
752;"SAMSUNG";"SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) NP960XGK-KG2...";4.7;22;222;149990;172489;"13";"Intel Core Ultra 7 Processor";0;"Windows 11";"512";"40.64 cm (16 inch) Touchscreen"
753;"HP";"HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2084au Thin and Light Lapto...";0.0;0;0;57990;64175;"9";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
754;"MSI";"MSI Prestige 13 Evo Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13Evo A13...";4.0;9;94;92990;139990;"33";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"33.78 cm (13.3 Inch)"
755;"DELL";"DELL Inspiron Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin an...";4.1;560;56045;53199;83022;"35";"Intel Core i5 Processor (11th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
756;"ASUS";"ASUS VivoBook 15 (2022) Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302...";4.3;1918;1918231;30900;49999;"38";"Intel Core i3 Processor (11th Gen)";4;"Windows 10";"256";"39.62 cm (15.6 inch)"
757;"Acer";"Acer Predator Helios 300 (2024) Intel Core i9 12th Gen 12900H - (16 GB/1 TB SSD/Windows 11 Home/6 GB G...";4.5;126;12618;119990;179999;"33";"Intel Core i9 Processor (12th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
758;"Acer";"Acer Aspire 7 (2024) AMD Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...";4.4;6550;6550767;48990;89990;"45";"Free upgrade to Windows 11 when available";0;"Windows 11";"Unknown";"Unknown"
759;"DELL";"DELL Inspiron Intel Core i3 11th Gen 1115G4 - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 L...";4.3;47;474;63599;66800;"4";"Intel Core i3 Processor (11th Gen)";4;"Windows 10";"512";"35.56 cm (14 inch) Touchscreen"
760;"DELL";"DELL Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thi...";3.0;10;102;58890;89902;"34";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
761;"ASUS";"ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK523WS Th...";4.8;8;80;38990;62990;"38";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 Inch)"
762;"MSI";"MSI Katana 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...";4.2;11;110;118990;164990;"27";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
763;"ASUS";"ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ541WS Laptop";4.2;5;51;52990;74990;"29";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
764;"DELL";"DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...";4.1;92;928;40990;58340;"29";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
765;"DELL";"DELL Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude 3420 Busines...";3.8;135;1358;32999;49990;"33";"Intel Core i3 Processor (11th Gen)";8;"Linux";"256";"35.56 cm (14 Inch)"
766;"Acer";"Acer Nitro 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...";0.0;0;0;129990;148999;"12";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"40.64 cm (16 Inch)"
767;"HP";"HP Intel Core i3 N305 - (8 GB/256 GB/Chrome Plus) 14a-nf0017TU Chromebook";0.0;0;0;47490;53327;"10";"Intel Core i3 Processor";8;"Chrome OS";"Unknown";"Unknown"
768;"ASUS";"ASUS Vivobook 14 Intel Pentium Quad Core Pentium Silver N6000 - (8 GB/256 GB SSD/Windows 11 Home) E410...";4.3;27;273;29746;39990;"25";"Intel Pentium Quad Core Processor";8;"Windows 11";"256";"35.56 cm (14 inch)"
769;"Lenovo";"Lenovo V15 Intel Core i3 12th Gen - (8 GB/512 GB SSD/DOS/512 MB Graphics) V15 Laptop";4.0;51;512;31790;54137;"41";"Intel Core i3 Processor (12th Gen)";8;"DOS";"512";"39.62 cm (15.6 inch)"
770;"HP";"HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5186TU Thin and Light Laptop";0.0;0;0;39999;47999;"16";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
771;"DELL";"DELL G15 Intel Core i5 10th Gen 10200H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX...";4.5;4;40;76716;103000;"25";"Intel Core i5 Processor (10th Gen)";16;"Windows 10";"512";"39.62 cm (15.6 inch)"
772;"DELL";"DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 3000 T...";4.0;105;10512;49490;70490;"29";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
773;"HP";"HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...";0.0;0;0;148669;189900;"21";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"40.89 cm (16.1 inch)"
774;"ASUS";"ASUS Vivobook S 15 OLED Intel H-Series Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home...";4.4;76;764;119990;134990;"11";"Intel Core i9 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
775;"Acer";"Acer Predator Helios 16 2024 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Gra...";0.0;0;0;199999;0;"0";"Intel Core i9 Processor (14th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
776;"ASUS";"ASUS EeeBook 12 Intel Celeron Dual Core Celeron N4020 - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210...";3.7;160;16016;17990;25990;"30";"Intel Celeron Dual Core Processor";4;"Windows 10";"Unknown";"Unknown"
777;"Colorful";"Colorful P15 Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVI...";4.2;39;395;69990;99999;"30";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
778;"HP";"HP OMEN Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 406...";0.0;0;0;169990;191668;"11";"Intel Core Ultra 7 Processor";0;"Windows 11";"1024 ";"35.56 cm (14 inch)"
779;"Acer";"Acer Predator Helios 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...";0.0;0;0;189990;220999;"14";"Intel Core i7 Processor (14th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
780;"MSI";"MSI Stealth 16 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...";0.0;0;0;199990;229990;"13";"Intel Core Ultra 7 Processor";32;"Windows 11";"1024 ";"40.64 cm (16 inch)"
781;"ASUS";"ASUS Zenbook 14 Flip OLED (2023) Intel EVO P-Series Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/W...";4.6;21;215;84990;134990;"37";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch) Touchscreen"
782;"HP";"HP Pavilion 15 (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-eg2017TU Thi...";4.4;197;19720;49990;58175;"14";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
783;"Infinix";"Infinix INBook Y1 Plus (2024) Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL28 T...";4.2;4561;4561544;27490;44990;"38";"Intel Core i3 Processor (10th Gen)";0;"Windows 11";"256";"99.06 cm (39 cm)"
784;"Infinix";"Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...";4.1;144;14435;61990;99990;"38";"Intel Core i7 Processor (13th Gen)";0;"Windows 11";"512";"99.06 cm (39 cm)"
785;"ASUS";"ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X415EA-EK344WS Thi...";4.2;161;16110;34990;59990;"41";"Intel Core i3 Processor (11th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
786;"DELL";"DELL Inspiron Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Ligh...";4.3;234;23436;62560;68142;"8";"Intel Core i5 Processor (10th Gen)";8;"Windows 10";"512";"35.56 cm (14 inch)"
787;"Lenovo";"Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...";4.0;4;41;102990;141890;"27";"Intel Core i7 Processor (13th Gen)";24;"Windows 11";"512";"39.62 cm (15.6 inch)"
788;"ASUS";"ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS ...";4.2;82;8211;49999;74990;"33";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"40.64 cm (16 inch)"
789;"Acer";"Acer Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop";4.3;86;867;41800;58000;"27";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
790;"ASUS";"ASUS Vivobook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB712WS No...";4.2;180;18019;58990;86990;"32";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"40.64 cm (16 inch)"
791;"Acer";"Acer Extensa (2023) Intel Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Thi...";4.2;1065;1065109;32490;46990;"30";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
792;"Thomson";"Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Lapt...";0.0;0;0;16490;24990;"34";"Intel Celeron Dual Core Processor";4;"Windows 11";"128";"35.81 cm (14.1 inch)"
793;"ASUS";"ASUS ROG Strix G15 (2021) AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/1 TB SSD/Windows 10 Home/4 GB Gra...";4.5;129;12919;84990;114989;"26";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 10";"1024 ";"39.62 cm (15.6 Inch)"
794;"HP";"HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop";4.0;3;30;52990;70502;"24";"Intel Core i5 Processor (13th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
795;"MSI";"MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...";4.2;56;565;63990;85990;"25";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
796;"Lenovo";"Lenovo THINKBOOK AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) TB 15 Thin and Light...";4.1;67;673;52990;99999;"47";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"40.64 cm (16 inch)"
797;"MSI";"MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thi...";4.5;18;183;49990;61990;"19";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"35.56 cm (14 Inch)"
798;"HP";"HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...";4.3;301;30145;34074;44466;"23";"AMD Ryzen 3 Quad Core Processor";8;"Windows 10";"512";"39.62 cm (15.6 inch)"
799;"DELL";"DELL Vostro Intel Core i5 11th Gen i5-1135G7 - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 ...";4.1;260;26023;64771;87168;"25";"Intel Core i5 Processor (11th Gen)";8;"Windows 10";"512";"35.56 cm (14 inch)"
800;"MSI";"MSI Commercial 14 H Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) Commercial 14 H A...";0.0;0;0;94990;106990;"11";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"1024 ";"35.56 cm (14 inch)"
801;"ASUS";"ASUS Zenbook 14 OLED (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM...";4.3;38;383;79990;116990;"31";"AMD Ryzen 5 Hexa Core Processor";0;"Windows 11";"1024 ";"35.56 cm (14 Inch)"
802;"HP";"HP Victus AMD Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...";3.9;8;80;85310;96579;"11";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"40.89 cm (16.1 inch)"
803;"MSI";"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...";3.9;7;71;54990;89990;"38";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
804;"Lenovo";"Lenovo IdeaPad Gaming AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/N...";0.0;0;0;72990;107590;"32";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
805;"ASUS";"ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) K3504VA - LK551WS Laptop";0.0;0;0;72990;99990;"27";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
806;"Acer";"Acer Aspire 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light ...";4.1;14;142;41990;73990;"43";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
